Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation||||||||||||||||||||||||||||||||||||||
1006489|MOUNT SINAI HOSPITAL|NEW YORK CITY|NY|10029|ONE GUSTAVE L LEVY PLACE|40.78921|-73.95482|42430.442|42377.2|22.25|30.992|42430.442|||||||||||||||||||||||||||||||||||||||
1001757|MOUNT VERNON MILLS INC APPAREL FABRICS DIV|TRION|GA|30753|91 FOURTH STREET|34.5477|-85.3112|60284.912|60082.3|77.75|124.862|60284.912|||||||||||||||||||||||||||||||||||||||
1005978|MOUNTAIN CEMENT CO|LARAMIE|WY|82070|5 SAND CREEK ROAD|41.26109|-105.60319|474100.97|472083.8|738.75|1278.42||||||||||||||||||||||||||||||||||||||||
1001563|MOUNTAIN STATE CARBON|FOLLANSBEE|WV|26037|1851 MAIN ST|40.34361|-80.60667|67734.504|67667.9|22.5|44.104|59971.538|||||||||||||||||||||||||||||||||||||||
1007611|MOUNTAINVIEW SANITARY LANDFILL|FROSTBURG|MD|21532|13300 NEW GEORGES CREEK RD SW|39.607222|-78.921944|6226.25||6226.25|||||||||||||||||||||||||||||||||||||||||
1010550|MP Mine Operations LLC|Mountain Pass|CA|92366|67750 Bailey Road|35.47129|-115.52864|45077.926|45030.5|21.5|25.926|45077.926|||||||||||||||||||||||||||||||||||||||
1001146|MPC Generating, LLC|MONROE|GA|30656|208 CHERRY HILL ROAD|33.8122|-83.6954|94465.254|94360|46.25|59.004||94465.254||||||||||||||||||||||||||||||||||||||
1003940|MPM SILICONES LLC|FRIENDLY|WV|26146|10851 ENERGY HIGHWAY|39.484572|-81.093403|35804.108|35765.7|17.25|21.158|35804.108|||||||||||||||||||||||||||||||||||||||
1000062|MT JEWETT COMPLEX|KANE|PA|16735|149 Temple Drive|41.7|-78.48|38171.756|38132.3|18|21.456|38171.756|||||||||||||||||||||||||||||||||||||||
1006462|MUNDY LANDFILL|MANSFIELD|LA|71052|2712 HWY 84 EAST|32.057376|-93.590889|136862.5||136862.5|||||||||||||||||||||||||||||||||||||||||
1003335|MURRAY COUNTY LANDFILL|CHATSWORTH|GA|30705|6585 US HWY 411 SOUTH|34.766802|-84.769581|47369.25||47369.25|||||||||||||||||||||||||||||||||||||||||
1007751|MUSKEGON COUNTY SOLID WASTE FACILITY|RAVENNA|MI|49451|9366 APPLE AVE|43.235238|-86.01343|64369.85|38.6|64331.25||38.6|||||||||||||||||||||||||||||||||||||||
1003616|MUSKOGEE COMMUNITY LNDFLL|MUSKOGEE|OK|74401|2801 S 54TH ST W|35.71785|-95.42943|132675||132675|||||||||||||||||||||||||||||||||||||||||
1010309|MW Custom Paper LLC- Holston Landfill|Blountville|TN|37617|1631 Highway 75|36.507018|-82.39289|17642.25||17642.25|||||||||||||||||||||||||||||||||||||||||
1000351|MW/MB, LLC|Clarksville|TN|37040|1900 Corporate Parkway Boulevard|36.59803|-87.26594|34902.416|34879.4|10.5|12.516|22532.116|||||||||||||||||||||||||||||||||||||||
1014583|MWC, LLC|St. Johns|MI|48879|1640 Technical Drive|43.019113|-84.549654|34435.358|34397.2|17|21.158|34435.358|||||||||||||||||||||||||||||||||||||||
1012017|Macheche Combustion Turbine|Dededo|GU|96929|Lot 10142, Harmon Loop Road (Route 27)|13.51077|144.826955|35806.272|35683.9|36.25|86.122|35806.272|||||||||||||||||||||||||||||||||||||||
1010379|Macland Disposal Center Commercial and Industrial Landfill|Moss Point|MS|39552|11300 Hwy 63|30.50615|-88.53594|119640.5||119640.5|||||||||||||||||||||||||||||||||||||||||
1011793|Macon Bibb Walker Road MSWL|MACON|GA|31210|920 11th Street|32.822514|-83.618969|60210||60210|||||||||||||||||||||||||||||||||||||||||
1000753|Maddox|HOBBS|NM|88240|9M W OF HOBBS ON HWY 62/180|32.7131|-103.31|213845.904|213627.8|99.5|118.604|80513.648|133332.256||||||||||||||||||||||||||||||||||||||
1001318|Madison Generating Station|TRENTON|OH|45067|5657 KENNEL RD|39.4522|-84.465|448704.288|448248.9|207.75|247.638||448704.288||||||||||||||||||||||||||||||||||||||
1010145|MagRetech LLC|Bellevue|OH|44811|301 Count Road 177|41.28298|-82.88773|117407.4062|3925.969546|1.75|2.086|3736.836|||||||||||||||||||||||||||||||||||||||
1001325|Magic Valley Generating Station|EDINBURG|TX|78539|3333 N MCCOLL RD|26.3403|-98.19|945306.096|944346|438|522.096||945306.096||||||||||||||||||||||||||||||||||||||
1000185|Magnet Cove Generating Station|MALVERN|AR|72104|410 HENDERSON ROAD|34.4304|-92.8333|1241184.496|1239923.5|575|685.996|417.044|1240767.452||||||||||||||||||||||||||||||||||||||
1005534|Magnitude 7 Metals LLC|Marston|MO|63866|391 St. Jude Industrial Park|36.510698|-89.564834|374281.361|290492.2|10|11.92|21416.32|||||||||||||||||||||||||||||||||||||||
1000457|Magnolia|BURBANK|CA|91502|164 WEST MAGNOLIA BOULEVARD|34.1788|-118.3153|609582.192|608963.5|282.25|336.442|43.3|609538.892||||||||||||||||||||||||||||||||||||||
1000821|Magnolia Facility|ASHLAND|MS|38603|352 HIGHWAY 4 WEST|34.8358|-89.2017|2075339.783|2073232.3|961.375|1146.108|319.348|2075020.435||||||||||||||||||||||||||||||||||||||
1003357|Magnolia Landfill|Monroe|LA|71213||32.478456|-91.991875|13449|175.5|13273.5||175.5|||||||||||||||||||||||||||||||||||||||
1014520|Mahaska County Sanitary Landfill - Binns and Stevens Site|Oskaloosa|IA|52577|2979 Highway 63|41.22136|-92.641|36608.8|17.8|36591||17.8|||||||||||||||||||||||||||||||||||||||
1007422|Maine Independence Station|VEAZIE|ME|04401|125 SHORE ROAD|44.8236|-68.7106|270363.848|270089.3|125.25|149.298|3603.936|266759.912||||||||||||||||||||||||||||||||||||||
1000458|Malaga Power, LLC|FRESNO|CA|93725|2611 E NORTH AVE|36.6894|-119.7399|9513.316|9504|4.25|5.066||9513.316||||||||||||||||||||||||||||||||||||||
1007318|Malburg Generating Station|VERNON|CA|90058|4963 South Soto ST|33.9983|-118.2219|214090.156|213872.6|99.25|118.306||214090.156||||||||||||||||||||||||||||||||||||||
1000440|Malteurop North America Inc|Milwaukee|WI|53215|3830 W Grant St|43.00472|-87.96155|277.248|276.7|0.25|0.298|277.248|||||||||||||||||||||||||||||||||||||||
1000441|Malteurop North America Inc|Great Falls|MT|59404|2800 Great Bear Avenue|47.535981|-111.412452|29062.64|29032.5|13.75|16.39|29062.64|||||||||||||||||||||||||||||||||||||||
1007255|Manatee|PARRISH|FL|34219|19050 STATE ROAD 62|27.6058|-82.3456|2431608.54|2429139.8|1126.25|1342.49||2431608.54||||||||||||||||||||||||||||||||||||||
1000905|Manchester Street|PROVIDENCE|RI|02903|40 POINT ST|41.8167|-71.4042|464973.707|464454.1|226.375|293.232|1580.344|463393.363||||||||||||||||||||||||||||||||||||||
1001327|Manchief Generating Station|BRUSH|CO|80723|14936 COUNTY ROAD 24|40.2201|-103.679|127291.128|127161.8|59|70.328|266.048|127025.08||||||||||||||||||||||||||||||||||||||
1000987|Manitowoc|MANITOWOC|WI|54220|701 Columbus Street|44.082|-87.6558|196846.708|191403.2|2084.75|3358.758|3787.536|193059.172||||||||||||||||||||||||||||||||||||||
1000437|Mankato Energy Center|MANKATO|MN|56001|1 FAZIO LANE|44.1965|-94.0099|730360.68|729616.4|339|405.28|5390.58|724970.1||||||||||||||||||||||||||||||||||||||
1013218|Marana Regional Landfill|Marana|AZ|85653|14508 West Avra Valley Road|32.393306|-111.276417|59320.2|28.7|59291.5||28.7|||||||||||||||||||||||||||||||||||||||
1003564|Marathon El Paso Refinery|EL PASO|TX|79905|212 North Clark Street|31.76945|-106.41426|808678.798|801288.4|5058.25|2332.148|538011.07|||||||||||||||||||||||||||||||||||||||
1005966|Marathon Mandan Refinery|Mandan|ND|58554|900 Old Red Trail NE|46.85055|-100.88083|695213.234|689319.2|3977|1917.034|433180.392|||||||||||||||||||||||||||||||||||||||
1011549|Marathon Petroleum Corporation|Dickinson|ND|58601|3815 116th Avenue SW|47.087672|-102.9482|70035.436|69963.1|33|39.336|70035.436|||||||||||||||||||||||||||||||||||||||
1000269|Marcus Hook Energy Center - MH750|Marcus Hook|PA|19061|100 Green Street|39.8083|-75.4225|2083091.28|2080976|965|1150.28||2083091.28||||||||||||||||||||||||||||||||||||||
1011451|Marianas Energy Company|Piti|GU|96915|180 Cabras Highway|13.463579|144.678216|282195.348|281264.7|274.75|655.898|282195.348|||||||||||||||||||||||||||||||||||||||
1001530|Marion|MARION|IL|62959|11543 LAKE OF EGYPT RD|37.6206|-88.955|1130908.264|1122634.8|3030.75|5242.714||1130908.264||||||||||||||||||||||||||||||||||||||
1010561|Marion County Landfill|Jasper|TN|37347|700 Chasey Simpson Road|35.043713|-85.632659|44334.25||44334.25|||||||||||||||||||||||||||||||||||||||||
1008760|Marion County Mine|Metz|WV|26585|151 Jonny Cake Branch Rd|39.584632|-80.362401|1360408.134|4428.5|1355977.25|2.384|4432.884|||||||||||||||||||||||||||||||||||||||
1005808|Marion County Preparation Plant|FAIRVIEW|WV|26570||39.6051|-80.2837|37184.736|36887.9|108.5|188.336|37184.736|||||||||||||||||||||||||||||||||||||||
1004902|Marion Ethanol LLC d/b/a Poet Biorefining - Marion|Marion|OH|43302|1660 Hillman Ford Road|40.61856|-83.15956|201171.392|200963.7|94.75|112.942|201171.392|||||||||||||||||||||||||||||||||||||||
1000051|Mariposa Energy, LLC|Byron|CA|94514|4887 Bruns Road|37.7965|-121.6049|52037.756|51984.6|24.25|28.906||52037.756||||||||||||||||||||||||||||||||||||||
1014659|Mark One Generating, LLC|Angleton|TX|77515|24420 County Road 48|29.22991449|-95.43101341|3441.688|3438.3|1.6|1.788||3441.688||||||||||||||||||||||||||||||||||||||
1000324|Marlboro Paper Mill|Bennettsville|SC|29512|585 Willamette Rd|34.605|-79.785|103034.568|99283.6|796|2954.968|53108.152|||||||||||||||||||||||||||||||||||||||
1013300|Marquette Energy Center|Marquette|MI|49855|2200 Wright Street|46.56444|-87.43456|73413.068|73336.3|34.75|42.018|73413.068|||||||||||||||||||||||||||||||||||||||
1005374|Marquis Energy - Illinois LLC|HENNEPIN|IL|61327|11953 Prairie Industrial Parkway|41.276932|-89.319611|526800.568|526257.5|247.75|295.318|526800.568|||||||||||||||||||||||||||||||||||||||
1005051|Marquis Energy - Wisconsin, LLC|NECEDAH|WI|54646|N9585 STATE ROAD 80|43.99187|-90.07219|124187.432|124059.2|58.5|69.732|124187.432|||||||||||||||||||||||||||||||||||||||
1010654|Mars Petcare US, Inc.|Columbus|OH|43228|5115 Fisher Road|39.97357|-83.13588|25272.804|25246.5|12|14.304|25272.804|||||||||||||||||||||||||||||||||||||||
1005417|Mars Wrigley Confectionery US, LLC|HACKETTSTOWN|NJ|07840|700 HIGH STREET|40.86159|-74.82745|45510.628|45463.5|21.5|25.628|45510.628|||||||||||||||||||||||||||||||||||||||
1011303|Marsh Landing Generating Station|Antioch|CA|94509|3201-C Wilbur Avenue|38.01231|-121.76463|85789.432|85702.3|39.75|47.382|184.4|85605.032||||||||||||||||||||||||||||||||||||||
1001160|Marsh Run Generation Facility|Remington|VA|22734|12109 Lucky Hill Road|38.5283|-77.7681|203935.088|203678.3|106|150.788|957.896|202977.192||||||||||||||||||||||||||||||||||||||
1001377|Marshall|CALVERT CITY|KY|42029|6264 INDUSTRIAL PARKWAY|37.0286|-88.3958|289623.018|289327.3|134.5|161.218||289623.018||||||||||||||||||||||||||||||||||||||
1000834|Marshall|TERRELL|NC|28682|8320 EAST HWY 150|35.5975|-80.9658|5272927.738|5245910.1|10082|16935.638|6418.976|5266508.762||||||||||||||||||||||||||||||||||||||
1008761|Marshall County Mine|Cameron|WV|26033|57 Goshorn Woods Road|39.82446|-80.6035|2111338.67|21396.5|2089930.25|11.92|21418.42|||||||||||||||||||||||||||||||||||||||
1010983|Marshall County Sanitary Landfill|Marshalltown|IA|50158|2313 Marshalltown Blvd|42.02874|-92.98242|30959.75||30959.75|||||||||||||||||||||||||||||||||||||||||
1001013|Martin|INDIANTOWN|FL|34956|21900 SW WARFIELD BLVD|27.0536|-80.5628|3659605.316|3655885.3|1696|2024.016|1109.996|3658495.32||||||||||||||||||||||||||||||||||||||
1001465|Martin Drake|COLORADO SPRINGS|CO|80903|700 S CONEJOS ST|38.8244|-104.8331|142862.064|142715.7|66.5|79.864|423.144|142438.92||||||||||||||||||||||||||||||||||||||
1007504|Martin Lake|Tatum|TX|75691|8850 FM 2658 North|32.2597|-94.5703|13330423.23|13225992.7|38196.75|66233.778|13.9|13330409.33||||||||||||||||||||||||||||||||||||||
1007621|Martin Marietta South Texas Cement, LLC|New Braunfels|TX|78132|7781 FM 1102|29.803771|-98.039969|1169027.37|1166738|891.75|1397.62||||||||||||||||||||||||||||||||||||||||
1007390|Martinez Renewable Fuel Facility|MARTINEZ|CA|94553|150 SOLANO WAY|38.025314|-122.064181|247754.154|247496.2|117|140.954|247754.154|||||||||||||||||||||||||||||||||||||||
1000892|Martins Creek|BANGOR|PA|18013|6605 FOUL RIFT ROAD|40.796|-75.107|172382.378|172178.9|81|122.478|2120.092|170262.286||||||||||||||||||||||||||||||||||||||
1012407|Masonite Corporation|MARSHFIELD|WI|54449|1401 East 4th St.|44.657848|-90.15824|22581.1|22546.5|12.25|22.35|22581.1|||||||||||||||||||||||||||||||||||||||
1001280|Massena Energy Facility|MASSENA|NY|13662|ALCOA POWER CANAL ROAD|44.9503|-74.8928|527|527|||261.6|265.4||||||||||||||||||||||||||||||||||||||
1012034|Mastronardi Produce|Coldwater|MI|49036|270 N. Filmore Road|41.92257|-85.02341|30494.436|30463.2|14.25|16.986|30494.436|||||||||||||||||||||||||||||||||||||||
1010531|Matalco Inc.|Bluffton|IN|46714|1390 S. Adams Street|40.72133|-85.20312|20597.772|20576.4|9.75|11.622|20597.772|||||||||||||||||||||||||||||||||||||||
1011448|Matanuska-Susitna Borough Central Landfill|Palmer|AK|99645|1201 N. 49th State Street|61.589821|-149.205408|26550||26550|||||||||||||||||||||||||||||||||||||||||
1011243|Materion Brush, Inc.|Elmore|OH|43416|14710 W. Portage River S. Rd.|41.48839|-83.21624|23426.512|23402.4|11|13.112|23426.512|||||||||||||||||||||||||||||||||||||||
1010969|Matheson - Anacortes Hydrogen Plant|Anacortes|WA|98221|8529 South Texas Road|48.465891|-122.565397|43406|43406||||||||||||||||||||||||||||||||||||||||||
1002044|Matheson - LEMONT PLANT|ROMEOVILLE|IL|60446|810 E 135TH ST|41.64206541|-88.05651205|395705.9|395705.9||||||||||||||||||||||||||||||||||||||||||
1002042|Matheson - LIMA I PLANT|LIMA|OH|45804|1150 S METCALF|40.72211|-84.11329|83682|83682||||||||||||||||||||||||||||||||||||||||||
1002043|Matheson - LIMA II PLANT|LIMA|OH|45804|1150 S METCALF|40.72211|-84.11329|107835|107835|||50|||||||||||||||||||||||||||||||||||||||
1012904|Matheson - LIMA III PLANT|Lima|OH|45804|1150 S METCALF|40.72211|-84.11329|114418|114418||||||||||||||||||||||||||||||||||||||||||
1007230|Matheson - SARALAND PLANT|SARALAND|AL|36571|400 INDUSTRIAL PARKWAY EAST, HWY 158|30.79089|-88.05873|79338|79338||||||||||||||||||||||||||||||||||||||||||
1007440|Matlock Bend Landfill|Loudon|TN|37774|21712 Highway 72 North|35.740686|-84.419177|157795.5||157795.5|||||||||||||||||||||||||||||||||||||||||
1003921|Maxwell Creek Landfill|Wylie|TX|75098||32.999|-96.5796|70679||70679|||||||||||||||||||||||||||||||||||||||||
1001049|Mayo Electric Generating Plant|ROXBORO|NC|27574|10660 BOSTON ROAD|36.5278|-78.8917|1377810.508|1366758.5|4042.75|7009.258||1377810.508||||||||||||||||||||||||||||||||||||||
1007154|McCOMBS LANDFILL|El Paso|TX|79934|136000 McCombs|31.975476|-106.417031|290713.5||290713.5|||||||||||||||||||||||||||||||||||||||||
1001177|McCartney Generating Station|STRAFFORD|MO|65757|5701 E FARM ROAD 112|37.2479|-93.1709|59029.432|58969.7|27.25|32.482||59029.432||||||||||||||||||||||||||||||||||||||
1007445|McClain Energy Facility|NEWCASTLE|OK|73065|801 NORTHEAST 34TH|35.2979|-97.5896|870080.276|869196.9|403|480.376|508.848|869571.428||||||||||||||||||||||||||||||||||||||
1006593|McClellan|CAMDEN|AR|71701|1625 Bradley Ferry Road|33.5648|-92.7917|28303.774|28297.9|2|3.874|0.6|28303.174||||||||||||||||||||||||||||||||||||||
1010587|McClure River Prep Plant|McClure|VA|24269|2079 Herndon Road|37.1046018|-82.3948171|28062.198|27838.6|81.75|141.848|28062.198|||||||||||||||||||||||||||||||||||||||
1006817|McCommas Bluff Landfill|Dallas|TX|75241|5555 Youngblood Road|32.6812|-96.7239|481628.65|0.4|481628.25||0.4|||||||||||||||||||||||||||||||||||||||
1007284|McDaniel|Sawyer|ND|58781|12300 247th Avenue SE|47.978861|-101.102686|26303.294|543.4|25759|0.894|544.794|||||||||||||||||||||||||||||||||||||||
1001031|McIntosh (6124)|RINCON|GA|31326|981 OLD AUGUSTA ROAD|32.3558|-81.1683|82815.906|82608.5|66.75|140.656|823.496|81992.41||||||||||||||||||||||||||||||||||||||
1006426|McIntosh (7063)|MCINTOSH|AL|36553|HWY 43 MILE 37 5|31.2546|-88.0299|509411.908|508894|236|281.908|11944.556|497467.352||||||||||||||||||||||||||||||||||||||
1000460|McIntosh Combined Cycle Facility|RINCON|GA|31326|900 Old Augusta Road Central|32.3478|-81.1828|3032996.312|3029917.1|1404.75|1674.462|19.8|3032976.512||||||||||||||||||||||||||||||||||||||
1001762|McKinley Paper WI Company|COMBINED LOCKS|WI|54113|540 PROSPECT AVE|44.27033|-88.30358|260303.696|255461.3|4700.25|142.146|84869.98|170852.716||||||||||||||||||||||||||||||||||||||
1000909|McMeekin|COLUMBIA|SC|29212|6055 BUSH RIVER ROAD|34.0533|-81.2178|371249.888|370821.9|195.25|232.738||371249.888||||||||||||||||||||||||||||||||||||||
1014279|McPherson Municipal Power Plant #2|McPherson|KS|67460|1128 W. Ave A|38.36363|-97.68048|32435.546|32376.7|21|37.846|32435.546|||||||||||||||||||||||||||||||||||||||
1001126|McPherson Municipal Power Plant #3|MCPHERSON|KS|67460|1486 17TH AVE|38.3864|-97.61|20308.168|20286.2|9.75|12.218|0.3|20307.868||||||||||||||||||||||||||||||||||||||
1001664|McWane Ductile - Ohio|COSHOCTON|OH|43812|2266 S. 6TH ST.|40.24534|-81.86284|78667.742|71606.4|6859|202.342|71929.492|||||||||||||||||||||||||||||||||||||||
1001665|McWane Ductile - Utah, A Division of McWane Inc.|PROVO|UT|84606|2550 SOUTH INDUSTRIAL PARKWAY|40.199753|-111.631752|71570.27|63417.7|7976.75|175.82|63698.52|||||||||||||||||||||||||||||||||||||||
1001878|McWane Ductile-New Jersey|PHILLIPSBURG|NJ|08865|183 SITGREAVES ST.|40.684667|-75.186167|58565.636|58242.9|119.5|203.236|58565.636|||||||||||||||||||||||||||||||||||||||
1006443|McWilliams|GANTT|AL|36038|28570 US 29 NORTH|31.4001|-86.4767|1638459.02|1636793.1|760|905.92|113700.672|1524758.348||||||||||||||||||||||||||||||||||||||
1013538|Mead Johnson Nutrition|Zeeland|MI|49464|725 East Main|42.812378|-85.99931|24516.508|24491.3|11.5|13.708|24516.508|||||||||||||||||||||||||||||||||||||||
1007857|Medley Landfill|MEDLEY|FL|33178|9350 NORTHWEST 89TH STREET|25.85784|-80.350826|110577.5||110577.5|||||||||||||||||||||||||||||||||||||||||
1000655|Medway Station|MEDWAY|MA|02053|9 SUMMER ST|42.1364|-71.4478|127144.62|126975.3|68|101.32|16|127128.62||||||||||||||||||||||||||||||||||||||
1012554|Melrose Dairy Proteins, LLC|Melrose|MN|56352|1000 Kraft Drive SE|45.667393|-94.798139|23944.708|23919.5|11.5|13.708|23944.708|||||||||||||||||||||||||||||||||||||||
1000707|Meramec|ST LOUIS|MO|63129|8200 FINE RD|38.4017|-90.3358|209080.934|208007.8|400.25|672.884|0|209080.934||||||||||||||||||||||||||||||||||||||
1001262|Merck Sharp & Dohme LLC|WEST POINT|PA|19486|770 SUMNEY TOWN PIKE|40.2128|-75.3022|249419.39|249158.1|118.25|143.04|249419.39|||||||||||||||||||||||||||||||||||||||
1006549|Merom|SULLIVAN|IN|47882|5500 W OLD 54|39.0694|-87.5108|5426984.518|5383501.8|15905.5|27577.218|28.1|5426956.418||||||||||||||||||||||||||||||||||||||
1004380|Merrill Field Landfill|Anchorage|AK|99501|800 Merrill Field Drive|61.210854|-149.846558|60496||60496|||||||||||||||||||||||||||||||||||||||||
1000729|Merrimack|BOW|NH|03304|431 RIVER RD|43.1411|-71.4692|335853.936|333020.9|1035.5|1797.536|3306.696|332547.24||||||||||||||||||||||||||||||||||||||
1000052|Mesquite Generating Station|ARLINGTON|AZ|85322|37625 W ELLIOT RD|33.3451|-112.8638|2762843.812|2760038.6|1279.75|1525.462||2762843.812||||||||||||||||||||||||||||||||||||||
1000806|Metcalf Energy Center|Coyote|CA|95013|1 BLANCHARD RD|37.2169|-121.7439|928848.62|927908.8|428.75|511.07||928848.62||||||||||||||||||||||||||||||||||||||
1011799|Methanex USA, LLC - Geismar Methanol Plant|Geismar|LA|70734|4171 Hwy 73|30.205949|-91.0207|995768.628|995255.7|234|278.928|496855.728|||||||||||||||||||||||||||||||||||||||
1003542|Metro Nashville District Energy System|Nashville|TN|37210|90 Peabody Street|36.15774|-86.76984|30982.884|30951.1|14.5|17.284|30982.884|||||||||||||||||||||||||||||||||||||||
1007725|Metro Recycling and Disposal Facility|Franklin|WI|53132|10712 South 124th Street|42.84895|-88.06988|34889.44|632|34136.75|120.69|804.19|||||||||||||||||||||||||||||||||||||||
1012948|Mexichem Specialty Resins, Inc.|Pedricktown|NJ|08067|76 Porcupine Road|39.763889|-75.422778|27720.296|27691.8|13|15.496|27720.296|||||||||||||||||||||||||||||||||||||||
1002652|Mexichem Specialty Resins, Inc.|HENRY|IL|61537|1546 COUNTY ROAD 1450 N|41.135266|-89.341088|26343.6|26316.2|12.5|14.9|26343.6|||||||||||||||||||||||||||||||||||||||
1000841|Miami Fort Generating Station|NORTH BEND|OH|45052|11021 Brower Road|39.1131|-84.8031|6015730.488|5967592.6|17606|30531.888|1876.47|6013854.018||||||||||||||||||||||||||||||||||||||
1005443|Michelin NA Lexington|Lexington|SC|29072|2420 Two Notch Road|33.93412|-81.28582|62748.55|62671.6|32.25|44.7|62748.55|||||||||||||||||||||||||||||||||||||||
1001539|Michigan City Generating Station|MICHIGAN CITY|IN|46360|100 N WABASH|41.7203|-86.9097|1504635.082|1492904.8|4292.5|7437.782|8979.516|1495655.566||||||||||||||||||||||||||||||||||||||
1011582|Michigan Milk Producers Association|Ovid|MI|48866|431 West Williams Street|43.00655|-84.37922|26623.3|26595.9|12.5|14.9|26623.3|||||||||||||||||||||||||||||||||||||||
1007825|Michigan Power Limited Partnership|LUDINGTON|MI|49431|5795 WEST SIXTH ST|43.94|-86.4247|545941.676|545387.1|253|301.576|7075.972|538865.704||||||||||||||||||||||||||||||||||||||
1009792|Microchip Technology|Colorado Springs|CO|80906|1150 E. Cheyenne Mountain Boulevard|38.78695|-104.80641|179645.448|17669.2|8.25|425.842|17687.284|||||||||||||||||||||||||||||||||||||||
1008768|Microchip Technology Inc.|Tempe|AZ|85281|1200 S. 52nd Street|33.41663|-111.96953|88429.95576|5470.6|2.5|2851.86|5476.08|||||||||||||||||||||||||||||||||||||||
1009805|Micron Technology, Inc.|Manassas|VA|20110|9600 Godwin Drive|38.74876|-77.51142|266820.6286|30644.1|14.25|12715.958|30675.932|||||||||||||||||||||||||||||||||||||||
1004453|Mid American Steel & Wire|Madill|OK|73446|1327 Smiley Road|34.07091|-96.75503|36288.596|36273.8|6.75|8.046|14504.796|||||||||||||||||||||||||||||||||||||||
1002765|Mid-Connecticut Resources Recovery Facility|Hartford|CT|06114||41.7494|-72.6536|95110.07|90889.6|1645.75|2574.72|95110.07|||||||||||||||||||||||||||||||||||||||
1005799|Mid-Georgia Cogeneration|KATHLEEN|GA|31047|200 OAKY WOODS ROAD|32.4853|-83.6036|224157.606|223917.9|106.5|133.206|17557.984|206599.622||||||||||||||||||||||||||||||||||||||
1003391|Mid-Town Thermal Center|Atlantic City|NJ|08401|1825 Atlantic Ave|39.35978|-74.43384|40379.44|40336.1|19.5|23.84|40379.44|||||||||||||||||||||||||||||||||||||||
1003918|Mid-Valley Sanitary Landfill|Rialto|CA|92377|2390 North Alder Avenue|34.1422|-117.418647|73426.1|0.1|73426||0.1|||||||||||||||||||||||||||||||||||||||
